subject,state,radar,start_s,end_s,duration_s,rsp_rr_bpm,ecg_hr_bpm,radar_rr_bpm,radar_hr_bpm,rr_abs_error,hr_abs_error,quality,motion_index,primary_bin,ghost_bin
S19_CHW,운동 준비,1,496.2,511.2,15.0,9.677917354763428,102.04081632653062,8.762412848160146,60.49656087614637,0.9155045066032823,41.54425545038425,0.012372610496689255,0.06229282064066319,16,79
S19_CHW,운동 준비,2,496.2,511.2,15.0,9.677917354763428,102.04081632653062,7.396250020983345,45.1171875,2.2816673337800832,56.92362882653062,0.00668615765010664,0.0784965482847993,18,66
S19_CHW,운동 준비,3,496.2,511.2,15.0,9.677917354763428,102.04081632653062,8.339779968769617,58.92152584526195,1.3381373859938108,43.11929048126867,0.011166082370287626,0.09219071044054007,77,15
S19_CHW,스쿼트,1,511.2,571.2,60.00000000000006,30.06393524061704,53.19148936170213,4.98046875,52.16525900613143,25.08346649061704,1.0262303555707035,0.1476281079449709,0.06950979270174155,81,18
S19_CHW,스쿼트,2,511.2,571.2,60.00000000000006,30.06393524061704,53.19148936170213,4.98046875,53.05021899980861,25.08346649061704,0.14127036189352538,0.07261031739227806,0.0895270616846851,14,21
S19_CHW,스쿼트,3,511.2,571.2,60.00000000000006,30.06393524061704,53.19148936170213,4.98046875,59.99311136609273,25.08346649061704,6.801622004390595,0.20214110297637095,0.1036975133271579,76,62
S19_CHW,의자 착석,1,571.2,586.2,15.0,22.40143498167793,126.05042016806723,24.23754638101739,47.72405789198532,1.8361113993394582,78.32636227608191,0.00788772210237489,0.030633386861996972,58,40
S19_CHW,의자 착석,2,571.2,586.2,15.0,22.40143498167793,126.05042016806723,24.828660778835463,47.140984911102976,2.427225797157533,78.90943525696426,0.0068909493168950115,0.03457307645378772,19,81
S19_CHW,의자 착석,3,571.2,586.2,15.0,22.40143498167793,126.05042016806723,24.478054465054953,45.1171875,2.076619483377023,80.93323266806723,0.006617006537045928,0.0300640961522115,61,33
S19_CHW,운동 후 호흡,1,591.2,641.2,50.0,30.546893547441105,120.0,4.98046875,49.51250719089724,25.566424797441105,70.48749280910276,0.025783024930161418,0.03251282420714103,58,20
S19_CHW,운동 후 호흡,2,591.2,641.2,50.0,30.546893547441105,120.0,30.586341239986044,56.35093153230416,0.03944769254493963,63.64906846769584,0.017554308572829847,0.033212290788396166,46,76
S19_CHW,운동 후 호흡,3,591.2,641.2,50.0,30.546893547441105,120.0,30.660329348559074,61.09905498289396,0.11343580111796925,58.90094501710604,0.03624274969816362,0.025796992268427705,60,16
S21_PSJ,평소 호흡,1,248.80800000000008,298.8080000000001,50.00000000000003,10.672715664735573,90.36144578313252,5.399544421625894,45.1171875,5.2731712431096796,45.244258283132524,0.03765808769457828,0.02970696620787429,59,70
S21_PSJ,평소 호흡,2,248.80800000000008,298.8080000000001,50.00000000000003,10.672715664735573,90.36144578313252,5.414393859593893,47.04028808015792,5.25832180514168,43.3211577029746,0.01621050162865465,0.03309252242957668,18,23
S21_PSJ,평소 호흡,3,248.80800000000008,298.8080000000001,50.00000000000003,10.672715664735573,90.36144578313252,5.443315957783522,91.15500910886425,5.2293997069520515,0.793563325731725,0.1400333170850965,0.022221288948862588,17,59
S21_PSJ,느린 호흡,1,308.8080000000001,358.8080000000001,50.0,6.073098967364718,87.46355685131196,6.080696373836071,50.362450989195345,0.0075974064713530964,37.10110586211662,0.026605280904975808,0.029696129020074687,59,77
S21_PSJ,느린 호흡,2,308.8080000000001,358.8080000000001,50.0,6.073098967364718,87.46355685131196,6.130183247818577,47.73424254388868,0.05708428045385894,39.72931430742328,0.062199592903278485,0.03120345047834236,65,30
S21_PSJ,느린 호흡,3,308.8080000000001,358.8080000000001,50.0,6.073098967364718,87.46355685131196,6.280523545818913,48.8709023490902,0.20742457845419526,38.59265450222176,0.05826566933109689,0.023323127062154066,62,76
S21_PSJ,숨 참기,1,365.8080000000001,390.05,24.241999999999905,8.583684541159675,92.3076923076923,5.228093291797425,45.1171875,3.3555912493622504,47.19050480769231,0.008153291118222909,0.02977414299382075,59,37
S21_PSJ,숨 참기,2,365.8080000000001,390.05,24.241999999999905,8.583684541159675,92.3076923076923,19.2808453314357,45.1171875,10.697160790276024,47.19050480769231,0.006288445241208784,0.03346462284486567,47,3
S21_PSJ,숨 참기,3,365.8080000000001,390.05,24.241999999999905,8.583684541159675,92.3076923076923,4.98046875,57.703132883312904,3.603215791159675,34.6045594243794,0.008147760569123271,0.02479840829121491,63,15
S21_PSJ,숨참기 후 호흡,1,396.05,446.05,50.0,12.694007642676992,95.54140127388536,12.711150192330535,45.1171875,0.01714254965354378,50.424213773885356,0.02143777726733954,0.027705497281923713,16,61
S21_PSJ,숨참기 후 호흡,2,396.05,446.05,50.0,12.694007642676992,95.54140127388536,5.167321142796557,45.1171875,7.526686499880435,50.424213773885356,0.01902527987114507,0.0324832458479905,65,20
S21_PSJ,숨참기 후 호흡,3,396.05,446.05,50.0,12.694007642676992,95.54140127388536,12.612845854938222,45.1171875,0.08116178773877003,50.424213773885356,0.03416524684491333,0.02269384695585143,60,32
S21_PSJ,운동 준비,1,451.05,466.05,15.0,8.22348318335752,109.4890510948905,6.176207123736608,53.91422887086826,2.047276059620911,55.57482222402224,0.016693103072562485,0.05596382100083417,14,58
S21_PSJ,운동 준비,2,451.05,466.05,15.0,8.22348318335752,109.4890510948905,7.8763950634026605,52.57775669520415,0.3470881199548588,56.91129439968635,0.0101170886686192,0.05677253908928311,63,34
S21_PSJ,운동 준비,3,451.05,466.05,15.0,8.22348318335752,109.4890510948905,6.4338916544102105,49.811305879807584,1.7895915289473088,59.677745215082915,0.06719680083316476,0.07894347480122658,75,6
S21_PSJ,스쿼트,1,466.05,526.05,59.99999999999994,21.87394765486576,108.69565217391303,4.98046875,54.68910383441658,16.89347890486576,54.006548339496455,0.019275739720945744,0.08798459621583835,19,15
S21_PSJ,스쿼트,2,466.05,526.05,59.99999999999994,21.87394765486576,108.69565217391303,5.977395873004936,45.1171875,15.896551781860822,63.57846467391303,0.020518892297064502,0.08878568795984455,18,45
S21_PSJ,스쿼트,3,466.05,526.05,59.99999999999994,21.87394765486576,108.69565217391303,4.98046875,46.65128906156051,16.89347890486576,62.04436311235252,0.038077067080756394,0.1205557072235226,30,12
S21_PSJ,의자 착석,1,526.05,541.05,15.0,14.134185038991502,104.16666666666667,6.583412959229247,45.1171875,7.550772079762255,59.04947916666667,0.02551556914463062,0.04047985683833342,14,10
S21_PSJ,의자 착석,2,526.05,541.05,15.0,14.134185038991502,104.16666666666667,7.234801020762543,47.63367722918917,6.899384018228959,56.532989437477504,0.00905693647047837,0.050283566955577716,65,16
S21_PSJ,의자 착석,3,526.05,541.05,15.0,14.134185038991502,104.16666666666667,6.241581100757778,45.1171875,7.892603938233724,59.04947916666667,0.01815403369544304,0.038478495972643474,12,56
S21_PSJ,운동 후 호흡,1,546.05,596.05,50.0,26.986997068582543,95.54140127388536,5.348897916159128,54.82098110993094,21.638099152423415,40.720420163954415,0.01945690224945988,0.03194298902597662,13,21
S21_PSJ,운동 후 호흡,2,546.05,596.05,50.0,26.986997068582543,95.54140127388536,5.455363993831688,57.18554823919724,21.531633074750854,38.35585303468812,0.03081612285344579,0.03175095459108785,19,68
S21_PSJ,운동 후 호흡,3,546.05,596.05,50.0,26.986997068582543,95.54140127388536,5.974221132552002,46.185577901341986,21.01277593603054,49.35582337254337,0.02944299153461344,0.031465611073639564,60,76
S23_KDM,평소 호흡,1,241.60800000000006,291.60800000000006,50.0,13.897426371548715,121.95121951219512,13.869495156012992,54.971669261017645,0.027931215535723197,66.97955025117747,0.032403610555734645,0.02742226761183133,58,38
S23_KDM,평소 호흡,2,241.60800000000006,291.60800000000006,50.0,13.897426371548715,121.95121951219512,14.626270283195622,45.1171875,0.7288439116469068,76.83403201219512,0.011813177747628283,0.030481978988966117,65,27
S23_KDM,평소 호흡,3,241.60800000000006,291.60800000000006,50.0,13.897426371548715,121.95121951219512,14.464068232591288,48.015814806307425,0.566641861042573,73.93540470588769,0.043086380062016545,0.02589010787044961,60,36
S23_KDM,느린 호흡,1,301.60800000000006,351.60800000000006,50.0,6.013563520504012,111.1111111111111,6.054619660151487,45.67843681636745,0.04105613964747512,65.43267429474365,0.0739263487271264,0.027024965897127502,58,84
S23_KDM,느린 호흡,2,301.60800000000006,351.60800000000006,50.0,6.013563520504012,111.1111111111111,5.9413500710497775,58.14716986896863,0.07221344945423436,52.96394124214247,0.04303082029059758,0.030931097749741766,65,74
S23_KDM,느린 호흡,3,301.60800000000006,351.60800000000006,50.0,6.013563520504012,111.1111111111111,5.988312599393972,47.643018124163355,0.02525092111003957,63.468092986947745,0.043001984204320914,0.026815783700929928,14,66
S23_KDM,숨 참기,1,358.60800000000006,385.60800000000006,27.0,6.127172709302352,115.38461538461539,7.026555405332332,119.0358320332272,0.8993826960299804,3.6512166486118076,0.011201671216827117,0.025057885151856446,14,61
S23_KDM,숨 참기,2,358.60800000000006,385.60800000000006,27.0,6.127172709302352,115.38461538461539,7.170319170596972,46.119338667786025,1.0431464612946204,69.26527671682936,0.008349546398824148,0.03385092368202914,20,25
S23_KDM,숨 참기,3,358.60800000000006,385.60800000000006,27.0,6.127172709302352,115.38461538461539,7.549554095991324,121.02363384236676,1.422381386688972,5.6390184577513764,0.028108998430366065,0.022844930967411234,15,61
S23_KDM,숨참기 후 호흡,1,391.60800000000006,441.60800000000006,50.0,14.954655391725787,120.0,5.727833135848627,49.555235671370866,9.22682225587716,70.44476432862913,0.03597858102729519,0.02610277101759094,14,62
S23_KDM,숨참기 후 호흡,2,391.60800000000006,441.60800000000006,50.0,14.954655391725787,120.0,5.61753202752543,45.1171875,9.337123364200357,74.8828125,0.02625328945731545,0.028216892413201473,19,30
S23_KDM,숨참기 후 호흡,3,391.60800000000006,441.60800000000006,50.0,14.954655391725787,120.0,14.698922253484465,53.32671816315354,0.2557331382413217,66.67328183684646,0.023259195727047568,0.02297776266597828,15,82
S23_KDM,운동 준비,1,446.60800000000006,461.60800000000006,15.0,17.37056121730238,117.1875,8.639076416874035,59.48962876790001,8.731484800428346,57.69787123209999,0.011124283643955618,0.07997127378470151,14,43
S23_KDM,운동 준비,2,446.60800000000006,461.60800000000006,15.0,17.37056121730238,117.1875,7.273484937479581,49.686698248950556,10.0970762798228,67.50080175104944,0.008396525019021757,0.07085273150526696,18,64
S23_KDM,운동 준비,3,446.60800000000006,461.60800000000006,15.0,17.37056121730238,117.1875,8.595345737953334,45.1171875,8.775215479349047,72.0703125,0.011676863449692362,0.09357137699930732,54,46
S23_KDM,스쿼트,1,461.60800000000006,521.6080000000001,60.0,23.37107750973434,140.18691588785046,4.98046875,92.54193823034525,18.39060875973434,47.64497765750521,0.043649769031349636,0.1080808704127833,18,55
S23_KDM,스쿼트,2,461.60800000000006,521.6080000000001,60.0,23.37107750973434,140.18691588785046,4.98046875,45.647039734129685,18.39060875973434,94.53987615372077,0.013761636839066383,0.09427526812045997,18,29
S23_KDM,스쿼트,3,461.60800000000006,521.6080000000001,60.0,23.37107750973434,140.18691588785046,4.98046875,45.97404521734116,18.39060875973434,94.2128706705093,0.03972357546720581,0.11237712368685723,13,75
S23_KDM,의자 착석,1,521.6080000000001,536.6080000000001,15.0,13.11511758912847,147.05882352941177,8.193395853613108,45.1171875,4.921721735515362,101.94163602941177,0.010336461121840841,0.03668701077747628,60,45
S23_KDM,의자 착석,2,521.6080000000001,536.6080000000001,15.0,13.11511758912847,147.05882352941177,13.04242959497271,58.092643171645484,0.07268799415576055,88.96618035776629,0.011892420097438112,0.039559634260748044,63,73
S23_KDM,의자 착석,3,521.6080000000001,536.6080000000001,15.0,13.11511758912847,147.05882352941177,6.949204320316051,45.1171875,6.165913268812419,101.94163602941177,0.01515617694773161,0.033999708100227996,59,30
S23_KDM,운동 후 호흡,1,541.6080000000001,591.6080000000001,50.0,9.864556856698911,147.05882352941177,9.643762319821718,45.1171875,0.22079453687719308,101.94163602941177,0.010961576400585411,0.03215665084121764,59,14
S23_KDM,운동 후 호흡,2,541.6080000000001,591.6080000000001,50.0,9.864556856698911,147.05882352941177,6.735435635068381,45.1171875,3.1291212216305304,101.94163602941177,0.019870210151963774,0.032253724197940925,19,25
S23_KDM,운동 후 호흡,3,541.6080000000001,591.6080000000001,50.0,9.864556856698911,147.05882352941177,6.5285397791130215,45.1171875,3.3360170775858897,101.94163602941177,0.017686347002834127,0.027364578217130293,15,60
S26_LDW,평소 호흡,1,270.096,320.096,50.0,15.784617046059331,98.6842105263158,6.83076073006072,57.15985743365691,8.95385631599861,41.524353092658885,0.01060540261683151,0.030032411780445998,59,21
S26_LDW,평소 호흡,2,270.096,320.096,50.0,15.784617046059331,98.6842105263158,8.041818114816904,102.61980296248896,7.742798931242428,3.9355924361731667,0.007825520889940742,0.0300919613426074,47,4
S26_LDW,평소 호흡,3,270.096,320.096,50.0,15.784617046059331,98.6842105263158,15.987725702141574,50.73814113462071,0.20310865608224304,47.94606939169508,0.007017507044073054,0.02452184618912039,60,15
S26_LDW,느린 호흡,1,330.096,380.096,50.0,5.983203491203937,104.89510489510491,6.099437589309352,45.1171875,0.11623409810541574,59.77791739510491,0.08634954479710777,0.03041246186649593,14,45
S26_LDW,느린 호흡,2,330.096,380.096,50.0,5.983203491203937,104.89510489510491,6.067469636369447,48.004847301886144,0.08426614516551023,56.89025759321876,0.0497980032849673,0.029141037917472825,19,31
S26_LDW,느린 호흡,3,330.096,380.096,50.0,5.983203491203937,104.89510489510491,6.065500998956233,48.61925007859054,0.08229750775229672,56.27585481651437,0.04661144528100619,0.023680016321921266,14,69
S26_LDW,숨 참기,1,387.096,414.096,27.0,5.4931640625,93.75,10.41666024901918,46.98642468993095,4.923496186519181,46.76357531006905,0.005635995101123631,0.02952276453137276,47,43
S26_LDW,숨 참기,2,387.096,414.096,27.0,5.4931640625,93.75,26.81206809537108,59.83482420467116,21.31890403287108,33.91517579532884,0.0038599913934993235,0.02567142906372452,47,7
S26_LDW,숨 참기,3,387.096,414.096,27.0,5.4931640625,93.75,14.560557566984075,49.222996125890695,9.067393504484075,44.527003874109305,0.0041597223825311745,0.02276657925334094,48,3
S26_LDW,숨참기 후 호흡,1,420.096,470.096,50.0,18.600548715454195,102.04081632653062,6.180314600172705,51.0145366286386,12.42023411528149,51.026279697892015,0.007169807963132608,0.03194118849680517,59,5
S26_LDW,숨참기 후 호흡,2,420.096,470.096,50.0,18.600548715454195,102.04081632653062,21.839642727989197,45.1171875,3.239094012535002,56.92362882653062,0.004698503950715194,0.029614323335435157,46,29
S26_LDW,숨참기 후 호흡,3,420.096,470.096,50.0,18.600548715454195,102.04081632653062,7.975535962565127,49.254491437182416,10.625012752889068,52.7863248893482,0.009165172364197087,0.021266226458740045,15,75
S26_LDW,운동 준비,1,475.096,490.096,15.0,6.665471450529665,109.89010989010988,8.519792753829867,45.1171875,1.8543213033002015,64.77292239010988,0.016729534893852774,0.050976045662288125,36,22
S26_LDW,운동 준비,2,475.096,490.096,15.0,6.665471450529665,109.89010989010988,9.291134233570439,105.87074028773311,2.6256627830407737,4.01936960237677,0.01292964727545306,0.046115381118529614,16,26
S26_LDW,운동 준비,3,475.096,490.096,15.0,6.665471450529665,109.89010989010988,8.771314520773878,47.63934962784175,2.1058430702442124,62.25076026226813,0.0493560761536748,0.037795992081290974,54,42
S26_LDW,스쿼트,1,490.096,550.096,60.0,16.8996026277704,130.43478260869566,4.98046875,46.218838735518744,11.919133877770399,84.21594387317691,0.017658640753032417,0.10145515147264726,15,66
S26_LDW,스쿼트,2,490.096,550.096,60.0,16.8996026277704,130.43478260869566,16.651102933879766,45.1171875,0.24849969389063276,85.31759510869566,0.023322188797290536,0.09230404492240274,46,42
S26_LDW,스쿼트,3,490.096,550.096,60.0,16.8996026277704,130.43478260869566,15.031210337868979,47.44778462697157,1.8683922899014203,82.98699798172409,0.044271067943509525,0.09063188463970992,54,9
S26_LDW,의자 착석,1,550.096,565.096,15.0,13.457315919804135,141.50943396226415,8.432394985810081,45.468024149769796,5.0249209339940535,96.04140981249435,0.01370750179126928,0.048448216698968066,59,13
S26_LDW,의자 착석,2,550.096,565.096,15.0,13.457315919804135,141.50943396226415,7.11732679400761,45.1171875,6.339989125796524,96.39224646226415,0.008992106062071367,0.04149128047646057,23,85
S26_LDW,의자 착석,3,550.096,565.096,15.0,13.457315919804135,141.50943396226415,6.5519930832970985,70.88337130928677,6.905322836507036,70.62606265297738,0.02947561969109729,0.038963559146684874,56,34
S26_LDW,운동 후 호흡,1,570.096,620.096,50.0,31.590496083849512,121.95121951219512,5.881379336755046,64.20100763977912,25.709116747094466,57.750211872416,0.014386195999331827,0.03161481923725032,15,60
S26_LDW,운동 후 호흡,2,570.096,620.096,50.0,31.590496083849512,121.95121951219512,31.23898130390485,49.03292760409418,0.3515147799446616,72.91829190810094,0.02397305117582153,0.02748606096059964,65,77
S26_LDW,운동 후 호흡,3,570.096,620.096,50.0,31.590496083849512,121.95121951219512,31.89930684340346,97.45333294726305,0.3088107595539462,24.497886564932074,0.00613825624888292,0.02528892928129007,78,38
S28_KDH,평소 호흡,1,252.62000000000003,302.62,49.99999999999997,11.125203426997107,71.59904534606206,11.052218492837065,45.1171875,0.0729849341600417,26.481857846062056,0.029788397984879752,0.03248547931040024,59,88
S28_KDH,평소 호흡,2,252.62000000000003,302.62,49.99999999999997,11.125203426997107,71.59904534606206,11.024365847148996,63.45972386636096,0.10083757984811115,8.139321479701096,0.015295767236582162,0.03890354161458572,19,28
S28_KDH,평소 호흡,3,252.62000000000003,302.62,49.99999999999997,11.125203426997107,71.59904534606206,11.07255298912419,50.7462320855162,0.052650437872916456,20.852813260545858,0.024881499436696736,0.02541137581689972,60,78
S28_KDH,느린 호흡,1,312.62,362.62,50.0,6.0399132876903865,67.87330316742081,6.168711095968595,45.1171875,0.12879780827820841,22.756115667420815,0.04547397918470415,0.03311923063830344,59,88
S28_KDH,느린 호흡,2,312.62,362.62,50.0,6.0399132876903865,67.87330316742081,5.941983500402639,69.21926087244813,0.0979297872877476,1.3459577050273168,0.03259445463125617,0.03355078763802673,65,77
S28_KDH,느린 호흡,3,312.62,362.62,50.0,6.0399132876903865,67.87330316742081,6.045440501986215,48.90081497371971,0.005527214295828919,18.972488193701103,0.035861367949759276,0.029819834972119014,60,82
S28_KDH,숨 참기,1,369.62,396.475,26.855000000000018,5.4931640625,59.642147117296226,6.115484375292139,45.1171875,0.6223203127921391,14.524959617296226,0.03657648263438933,0.036460449482479486,58,16
S28_KDH,숨 참기,2,369.62,396.475,26.855000000000018,5.4931640625,59.642147117296226,5.702592192615497,47.113934693441536,0.209428130115497,12.52821242385469,0.03343258913676522,0.033309403900416465,64,74
S28_KDH,숨 참기,3,369.62,396.475,26.855000000000018,5.4931640625,59.642147117296226,5.738703204404774,46.295773298640185,0.2455391419047741,13.34637381865604,0.03788478924722877,0.025220545633762435,14,59
S28_KDH,숨참기 후 호흡,1,402.475,452.475,50.0,12.210830908502084,72.46376811594203,4.98046875,45.1171875,7.230362158502084,27.34658061594203,0.05863361688981146,0.034869092807094895,58,12
S28_KDH,숨참기 후 호흡,2,402.475,452.475,50.0,12.210830908502084,72.46376811594203,4.98046875,50.47487921291015,7.230362158502084,21.988888903031878,0.021149548370588557,0.03779496612932033,19,68
S28_KDH,숨참기 후 호흡,3,402.475,452.475,50.0,12.210830908502084,72.46376811594203,4.98046875,45.1171875,7.230362158502084,27.34658061594203,0.03688435737112919,0.02790220455937964,59,18
S28_KDH,운동 준비,1,457.475,472.475,15.0,25.25249179838586,81.74386920980926,8.495816584359723,45.1171875,16.75667521402614,36.62668170980926,0.02099199569036898,0.04403176305972583,62,66
S28_KDH,운동 준비,2,457.475,472.475,15.0,25.25249179838586,81.74386920980926,9.12566491880023,54.95590869967573,16.126826879585632,26.78796051013353,0.01057392086519719,0.048770636966885154,64,17
S28_KDH,운동 준비,3,457.475,472.475,15.0,25.25249179838586,81.74386920980926,9.09241139550495,49.3182453586163,16.16008040288091,32.42562385119296,0.007668747795565462,0.0468657976384172,75,79
S28_KDH,스쿼트,1,472.475,532.475,60.0,17.251893469935744,90.36144578313252,5.32289119124218,62.392534168667474,11.929002278693565,27.96891161446505,0.026143712058986898,0.09004887775205524,16,61
S28_KDH,스쿼트,2,472.475,532.475,60.0,17.251893469935744,90.36144578313252,21.708723156822458,45.1171875,4.456829686886714,45.244258283132524,0.026799597552537576,0.08509324989394605,46,42
S28_KDH,스쿼트,3,472.475,532.475,60.0,17.251893469935744,90.36144578313252,4.98046875,45.1171875,12.271424719935744,45.244258283132524,0.042033191488667104,0.10263415445708093,9,86
S28_KDH,의자 착석,1,532.475,547.475,15.0,20.154882934550304,94.9367088607595,7.880331068552702,45.1171875,12.274551865997601,49.819521360759495,0.014555768717668503,0.0469293744988683,15,68
S28_KDH,의자 착석,2,532.475,547.475,15.0,20.154882934550304,94.9367088607595,8.279538443496293,45.1171875,11.875344491054012,49.819521360759495,0.010549259066707535,0.053023384792195524,18,68
S28_KDH,의자 착석,3,532.475,547.475,15.0,20.154882934550304,94.9367088607595,6.317487392386584,52.323729789405846,13.83739554216372,42.61297907135365,0.023758920934011347,0.04690955229812194,56,9
S28_KDH,운동 후 호흡,1,552.475,602.475,50.0,20.329186716185276,76.92307692307692,4.98046875,57.336371274352224,15.348717966185276,19.586705648724696,0.010056880469978317,0.03271324679285741,59,19
S28_KDH,운동 후 호흡,2,552.475,602.475,50.0,20.329186716185276,76.92307692307692,20.05960991592779,45.1171875,0.26957680025748587,31.80588942307692,0.01675007829469807,0.04289231391432671,64,30
S28_KDH,운동 후 호흡,3,552.475,602.475,50.0,20.329186716185276,76.92307692307692,20.51474322616537,48.9349081486453,0.185556509980092,27.98816877443162,0.01862559547412972,0.027713697381460678,60,32
