subject,experiment,state,nominal_facing_radar,radar,start_s,end_s,duration_s,rsp_rr_bpm,primary_bin,auxiliary_bin,auxiliary_corr,radar_rr_bpm,primary_rr_bpm,path_fused_rr_bpm,primary_rr_abs_error,path_fused_rr_abs_error,rr_abs_error,quality,phase_bad,spectral_entropy,peak_fraction,edge_margin_hz,motion_index
S09_HDH,S01,FACE_R1,1,1,28.37,80.9,52.53,14.614891895336134,72,16,0.7854248172702277,14.676989020523655,14.618189050345343,14.676989020523655,0.0032971550092089075,0.06209712518752042,0.06209712518752042,2.6858890173387238,0.0009519276534983341,0.6713221169209163,0.13905694163666918,0.0936364841724224,0.03063947911234608
S09_HDH,S01,FACE_R1,1,2,28.37,80.9,52.53,14.614891895336134,65,79,-0.7770161167102176,14.617072873329459,14.622822022144197,14.617072873329459,0.00793012680806271,0.0021809779933246176,0.0021809779933246176,1.8084954149343537,0.0,0.7552701144373004,0.12564568433874068,0.09371370036906995,0.034236768523588625
S09_HDH,S01,FACE_R1,1,3,28.37,80.9,52.53,14.614891895336134,15,68,-0.7316176768851934,14.738565718312964,14.722666455012051,14.738565718312964,0.1077745596759172,0.12367382297682994,0.12367382297682994,1.0030751632747161,0.0,0.8607465876095394,0.08705911459449471,0.09537777425020086,0.025703263465456466
S09_HDH,S01,FACE_R2,2,1,90.9,141.9,51.0,16.80295708097985,61,69,0.6493820379830705,16.761511801111677,16.929712395436265,16.761511801111677,0.12675531445641397,0.04144527986817437,0.04144527986817437,0.8522791616956759,0.000980872976949485,0.8139322758915546,0.08614772314889456,0.1321618732572711,0.027165917403763618
S09_HDH,S01,FACE_R2,2,2,90.9,141.9,51.0,16.80295708097985,65,25,0.6521748463123165,16.59218530378646,17.165255858630353,16.59218530378646,0.36229877765050134,0.2107717771933899,0.2107717771933899,0.8536371167708448,0.0,0.8244887705796903,0.06823237435416414,0.13608759764383924,0.028333323844759426
S09_HDH,S01,FACE_R2,2,3,90.9,141.9,51.0,16.80295708097985,31,77,0.8376662109031531,16.532136029193573,16.601414404600906,16.532136029193573,0.20154267637894563,0.27082105178627813,0.27082105178627813,1.608099563116676,0.00392349190779794,0.7713995250381233,0.10171088592579819,0.12669024007668175,0.02172538616811201
S09_HDH,S01,FACE_R3,3,1,151.9,204.824,52.924,18.045672503272286,11,72,0.8810066905956432,18.232616764067096,18.179114723006606,18.232616764067096,0.13344221973432013,0.1869442607948102,0.1869442607948102,1.0257635498581779,0.0,0.785250005492104,0.11506130351186246,0.1529852453834434,0.025937237773582332
S09_HDH,S01,FACE_R3,3,2,151.9,204.824,52.924,18.045672503272286,17,77,0.552131239826128,18.103930421919458,18.02487683397302,18.103930421919458,0.020795669299264574,0.05825791864717189,0.05825791864717189,0.9743835694573372,0.005198487712665407,0.8249182767483565,0.08117213691616168,0.15041461389955038,0.028696222899824646
S09_HDH,S01,FACE_R3,3,3,151.9,204.824,52.924,18.045672503272286,29,12,0.39378429286499184,17.971573438868457,17.895893553241436,17.971573438868457,0.14977895003084996,0.07409906440382841,0.07409906440382841,1.1798126325384095,0.0,0.7994036328660212,0.11458182405203549,0.14826489255402395,0.021140725388463892
S09_HDH,S02,NORMAL,,1,284.862,334.862,50.0,16.255141357535816,60,30,0.872170119725684,16.008600914962155,16.095194562342694,16.008600914962155,0.15994679519312172,0.2465404425736608,0.2465404425736608,2.7972680481601335,0.0,0.6839912797409662,0.12335492167675041,0.11825324270571155,0.02588152840099387
S09_HDH,S02,NORMAL,,2,284.862,334.862,50.0,16.255141357535816,65,70,-0.5995669312331322,16.067042921438542,16.128092183013838,16.067042921438542,0.12704917452197861,0.18809843609727395,0.18809843609727395,1.7167837580766911,0.001,0.7351930796650532,0.12800757150522538,0.11880153638356397,0.02535937581008909
